644,  1.51360E-01
645,  1.44279E-01
646,  1.37314E-01
647,  1.30488E-01
648,  1.23833E-01
649,  1.17374E-01
650,  1.11132E-01
651,  1.05125E-01
652,  9.93598E-02
653,  9.38433E-02
654,  8.85777E-02
655,  8.35635E-02
656,  7.87979E-02
657,  7.42716E-02
658,  6.99742E-02
659,  6.58954E-02
660,  6.20256E-02
661,  5.83558E-02
662,  5.48781E-02
663,  5.15852E-02
664,  4.84694E-02
665,  4.55235E-02
666,  4.27397E-02
667,  4.01096E-02
668,  3.76249E-02
669,  3.52780E-02
670,  3.30614E-02
671,  3.09685E-02
672,  2.89930E-02
673,  2.71290E-02
674,  2.53710E-02
675,  2.37135E-02
676,  2.21517E-02
677,  2.06815E-02
678,  1.92989E-02
679,  1.80002E-02
680,  1.67813E-02
681,  1.56379E-02
682,  1.45642E-02
683,  1.35545E-02
684,  1.26039E-02
685,  1.17081E-02
686,  1.08645E-02
687,  1.00747E-02
688,  9.34013E-03
689,  8.66126E-03
690,  8.03744E-03
691,  7.46640E-03
692,  6.94208E-03
693,  6.45840E-03
694,  6.01022E-03
695,  5.59317E-03
696,  5.20388E-03
697,  4.84061E-03
698,  4.50200E-03
699,  4.18672E-03
700,  3.89344E-03
701,  3.62074E-03
702,  3.36678E-03
703,  3.12983E-03
704,  2.90835E-03
705,  2.70101E-03
706,  2.50677E-03
707,  2.32516E-03
708,  2.15577E-03
709,  1.99813E-03
710,  1.85174E-03
711,  1.71606E-03
712,  1.59050E-03
713,  1.47446E-03
714,  1.36735E-03
715,  1.26860E-03
716,  1.17761E-03
717,  1.09361E-03
718,  1.01588E-03
719,  9.43785E-04
720,  8.76778E-04
721,  8.14416E-04
722,  7.56449E-04
723,  7.02662E-04
724,  6.52834E-04
725,  6.06745E-04
726,  5.64154E-04
727,  5.24753E-04
728,  4.88249E-04
729,  4.54380E-04
730,  4.22913E-04
731,  3.93642E-04
732,  3.66387E-04
733,  3.40989E-04
734,  3.17302E-04
735,  2.95196E-04
736,  2.74566E-04
737,  2.55366E-04
738,  2.37555E-04
739,  2.21082E-04
740,  2.05890E-04
741,  1.91900E-04
742,  1.78978E-04
743,  1.66991E-04
744,  1.55826E-04
745,  1.45388E-04
746,  1.35605E-04
747,  1.26449E-04
748,  1.17901E-04
749,  1.09938E-04
750,  1.02535E-04
751,  9.56631E-05
752,  8.92826E-05
753,  8.33545E-05
754,  7.78429E-05
755,  7.27153E-05
756,  6.79417E-05
757,  6.34925E-05
758,  5.93408E-05
759,  5.54626E-05
760,  5.18361E-05
761,  4.84432E-05
762,  4.52732E-05
763,  4.23167E-05
764,  3.95637E-05
765,  3.70043E-05
766,  3.46263E-05
767,  3.24117E-05
768,  3.03430E-05
769,  2.84050E-05
770,  2.65845E-05
771,  2.48720E-05
772,  2.32657E-05
773,  2.17646E-05
774,  2.03667E-05
775,  1.90692E-05
776,  1.78673E-05
777,  1.67513E-05
778,  1.57116E-05
779,  1.47398E-05
780,  1.38285E-05
781,  1.29721E-05
782,  1.21678E-05
783,  1.14131E-05
784,  1.07060E-05
785,  1.00439E-05
786,  9.42459E-06
787,  8.84486E-06
788,  8.30177E-06
789,  7.79260E-06
790,  7.31486E-06
791,  6.86644E-06
792,  6.44584E-06
793,  6.05170E-06
794,  5.68270E-06
795,  5.33752E-06
796,  5.01482E-06
797,  4.71307E-06
798,  4.43080E-06
799,  4.16664E-06
800,  3.91935E-06
801,  3.68769E-06
802,  3.47029E-06
803,  3.26590E-06
804,  3.07338E-06
805,  2.89173E-06
806,  2.72019E-06
807,  2.55842E-06
808,  2.40620E-06
809,  2.26323E-06
810,  2.12920E-06
811,  2.00371E-06
812,  1.88626E-06
813,  1.77629E-06
814,  1.67332E-06
815,  1.57687E-06
816,  1.48650E-06
817,  1.40170E-06
818,  1.32198E-06
819,  1.24692E-06
820,  1.17614E-06
821,  1.10932E-06
822,  1.04626E-06
823,  9.86787E-07
824,  9.30738E-07
825,  8.77945E-07
826,  8.28249E-07
827,  7.81491E-07
828,  7.37521E-07
829,  6.96191E-07
830,  6.57361E-07
